일자,매수매도,가격
202011061105,0,0
202011061110,0,0
202011061115,0,0
202011061120,0,0
202011061125,0,0
202011061130,0,0
202011061135,0,0
202011061140,0,0
202011061145,0,0
202011061150,0,0
202011061155,0,0
202011061200,0,0
202011061205,0,0
202011061210,0,0
202011061215,0,0
202011061220,2,52100
202011061225,0,0
202011061230,1,51900
202011061235,0,0
202011061240,0,0
202011061245,2,52100
202011061250,0,0
202011061255,0,0
202011061300,0,0
202011061305,0,0
202011061310,0,0
202011061315,0,0
202011061320,0,0
202011061325,0,0
202011061330,0,0
202011061335,0,0
202011061340,0,0
202011061345,0,0
202011061350,1,51800
202011061355,0,0
202011061400,0,0
202011061405,0,0
202011061410,0,0
202011061415,0,0
202011061420,0,0
202011061425,0,0
202011061430,0,0
202011061435,0,0
202011061440,0,0
202011061445,0,0
202011061450,0,0
202011061455,0,0
202011061500,0,0
202011061505,0,0
202011061510,0,0
202011061515,2,51600
202011061520,0,0
202011061530,0,0
202011090905,0,0
202011090910,0,0
202011090915,0,0
202011090920,0,0
202011090925,0,0
202011090930,0,0
202011090935,0,0
202011090940,0,0
202011090945,0,0
202011090950,0,0
202011090955,0,0
202011091000,0,0
202011091005,0,0
202011091010,0,0
202011091015,0,0
202011091020,0,0
202011091025,0,0
202011091030,0,0
202011091035,0,0
202011091040,0,0
202011091045,0,0
202011091050,0,0
202011091055,1,52500
202011091100,0,0
202011091105,0,0
202011091110,0,0
202011091115,0,0
202011091120,0,0
202011091125,0,0
202011091130,0,0
202011091135,0,0
202011091140,0,0
202011091145,0,0
202011091150,0,0
202011091155,0,0
202011091200,0,0
202011091205,0,0
202011091210,0,0
202011091215,0,0
202011091220,0,0
202011091225,0,0
202011091230,0,0
202011091235,0,0
202011091240,0,0
202011091245,0,0
202011091250,0,0
202011091255,0,0
202011091300,2,52800
202011091305,0,0
202011091310,0,0
202011091315,0,0
202011091320,0,0
202011091325,1,52500
202011091330,0,0
202011091335,2,52700
202011091340,1,52600
202011091345,0,0
202011091350,0,0
202011091355,0,0
202011091400,0,0
202011091405,0,0
202011091410,0,0
202011091415,0,0
202011091420,0,0
202011091425,0,0
202011091430,0,0
202011091435,0,0
202011091440,0,0
202011091445,0,0
202011091450,0,0
202011091455,0,0
202011091500,0,0
202011091505,0,0
202011091510,0,0
202011091515,0,0
202011091520,0,0
202011091530,0,0
202011100905,0,0
202011100910,0,0
202011100915,2,52500
202011100920,0,0
202011100925,0,0
202011100930,0,0
202011100935,0,0
202011100940,0,0
202011100945,0,0
202011100950,0,0
202011100955,0,0
202011101000,0,0
202011101005,0,0
202011101010,0,0
202011101015,0,0
202011101020,0,0
202011101025,0,0
202011101030,0,0
202011101035,0,0
202011101040,0,0
202011101045,0,0
202011101050,0,0
202011101055,0,0
202011101100,0,0
202011101105,0,0
202011101110,0,0
202011101115,0,0
202011101120,0,0
202011101125,0,0
202011101130,1,53400
202011101135,0,0
202011101140,0,0
202011101145,0,0
202011101150,0,0
202011101155,0,0
202011101200,0,0
202011101205,0,0
202011101210,0,0
202011101215,2,53900
202011101220,0,0
202011101225,0,0
202011101230,0,0
202011101235,0,0
202011101240,0,0
202011101245,0,0
202011101250,0,0
202011101255,0,0
202011101300,1,53800
202011101305,0,0
202011101310,2,54300
202011101315,1,54100
202011101320,0,0
202011101325,0,0
202011101330,0,0
202011101335,0,0
202011101340,0,0
202011101345,0,0
202011101350,0,0
202011101355,0,0
202011101400,0,0
202011101405,0,0
202011101410,0,0
202011101415,0,0
202011101420,0,0
202011101425,2,54600
202011101430,0,0
202011101435,1,54300
202011101440,0,0
202011101445,2,54500
202011101450,1,54400
202011101455,0,0
202011101500,0,0
202011101505,0,0
202011101510,0,0
202011101515,0,0
202011101520,0,0
202011101530,0,0
202011110905,2,56500
202011110910,0,0
202011110915,0,0
202011110920,0,0
202011110925,0,0
202011110930,0,0
202011110935,0,0
202011110940,0,0
202011110945,0,0
202011110950,0,0
202011110955,0,0
202011111000,0,0
202011111005,1,57100
202011111010,0,0
202011111015,0,0
202011111020,0,0
202011111025,0,0
202011111030,0,0
202011111035,0,0
202011111040,0,0
202011111045,0,0
202011111050,0,0
202011111055,0,0
202011111100,0,0
202011111105,0,0
202011111110,0,0
202011111115,0,0
202011111120,0,0
202011111125,0,0
202011111130,0,0
202011111135,0,0
202011111140,0,0
202011111145,0,0
202011111150,0,0
202011111155,0,0
202011111200,0,0
202011111205,0,0
202011111210,0,0
202011111215,0,0
202011111220,0,0
202011111225,0,0
202011111230,0,0
202011111235,0,0
202011111240,0,0
202011111245,0,0
202011111250,0,0
202011111255,0,0
202011111300,0,0
202011111305,0,0
202011111310,0,0
202011111315,2,57900
202011111320,0,0
202011111325,0,0
202011111330,0,0
202011111335,0,0
202011111340,0,0
202011111345,0,0
202011111350,1,57900
202011111355,0,0
202011111400,0,0
202011111405,2,58100
202011111410,0,0
202011111415,0,0
202011111420,0,0
202011111425,0,0
202011111430,0,0
202011111435,0,0
202011111440,1,58000
202011111445,0,0
202011111450,0,0
202011111455,0,0
202011111500,0,0
202011111505,0,0
202011111510,0,0
202011111515,0,0
202011111520,0,0
202011111530,0,0
202011120905,0,0
202011120910,0,0
202011120915,2,58300
202011120920,0,0
202011120925,0,0
202011120930,0,0
202011120935,0,0
202011120940,0,0
202011120945,0,0
202011120950,0,0
202011120955,0,0
202011121000,0,0
202011121005,0,0
202011121010,0,0
202011121015,0,0
202011121020,0,0
202011121025,1,59300
202011121030,0,0
202011121035,0,0
202011121040,0,0
202011121045,0,0
202011121050,0,0
202011121055,0,0
202011121100,0,0
202011121105,0,0
202011121110,0,0
202011121115,0,0
202011121120,0,0
202011121125,0,0
202011121130,0,0
202011121135,0,0
202011121140,0,0
202011121145,0,0
202011121150,0,0
202011121155,0,0
202011121200,0,0
202011121205,0,0
202011121210,0,0
202011121215,0,0
202011121220,0,0
202011121225,0,0
202011121230,0,0
202011121235,0,0
202011121240,0,0
202011121245,0,0
202011121250,0,0
202011121255,0,0
202011121300,2,59200
202011121305,0,0
202011121310,0,0
202011121315,0,0
202011121320,0,0
202011121325,0,0
202011121330,0,0
202011121335,0,0
202011121340,0,0
202011121345,0,0
202011121350,0,0
202011121355,0,0
202011121400,1,59000
202011121405,2,59100
202011121410,0,0
202011121415,0,0
202011121420,0,0
202011121425,0,0
202011121430,0,0
202011121435,0,0
202011121440,0,0
202011121445,0,0
202011121450,0,0
202011121455,1,59100
202011121500,0,0
202011121505,0,0
202011121510,0,0
202011121515,0,0
202011121520,0,0
202011121530,0,0
202011130905,2,60300
202011130910,0,0
202011130915,0,0
202011130920,0,0
202011130925,0,0
202011130930,0,0
202011130935,0,0
202011130940,0,0
202011130945,0,0
202011130950,0,0
202011130955,0,0
202011131000,1,60100
202011131005,0,0
202011131010,0,0
202011131015,0,0
202011131020,0,0
202011131025,0,0
202011131030,0,0
202011131035,0,0
202011131040,0,0
202011131045,0,0
202011131050,0,0
202011131055,0,0
202011131100,0,0
202011131105,0,0
202011131110,0,0
202011131115,0,0
202011131120,0,0
202011131125,0,0
202011131130,0,0
202011131135,0,0
202011131140,0,0
202011131145,0,0
202011131150,0,0
202011131155,0,0
202011131200,0,0
202011131205,0,0
202011131210,2,60500
202011131215,0,0
202011131220,0,0
202011131225,0,0
202011131230,0,0
202011131235,0,0
202011131240,0,0
202011131245,1,60400
202011131250,0,0
202011131255,0,0
202011131300,0,0
202011131305,0,0
202011131310,0,0
202011131315,0,0
202011131320,0,0
202011131325,0,0
202011131330,0,0
202011131335,0,0
202011131340,0,0
202011131345,0,0
202011131350,0,0
202011131355,0,0
202011131400,0,0
202011131405,0,0
202011131410,0,0
202011131415,0,0
202011131420,0,0
202011131425,0,0
202011131430,0,0
202011131435,0,0
202011131440,0,0
202011131445,0,0
202011131450,0,0
202011131455,0,0
202011131500,0,0
202011131505,0,0
202011131510,2,59400
202011131515,0,0
202011131520,0,0
202011131530,0,0
202011160905,0,0
202011160910,0,0
202011160915,0,0
202011160920,0,0
202011160925,1,58400
202011160930,0,0
202011160935,0,0
202011160940,0,0
202011160945,0,0
202011160950,2,59100
202011160955,0,0
202011161000,0,0
202011161005,0,0
202011161010,0,0
202011161015,0,0
202011161020,0,0
202011161025,0,0
202011161030,0,0
202011161035,0,0
202011161040,0,0
202011161045,0,0
202011161050,0,0
202011161055,1,58800
202011161100,0,0
202011161105,0,0
202011161110,0,0
202011161115,0,0
202011161120,0,0
202011161125,0,0
202011161130,0,0
202011161135,0,0
202011161140,2,58900
202011161145,0,0
202011161150,0,0
202011161155,0,0
202011161200,0,0
202011161205,0,0
202011161210,0,0
202011161215,0,0
202011161220,0,0
202011161225,0,0
202011161230,0,0
202011161235,0,0
202011161240,0,0
202011161245,0,0
202011161250,0,0
202011161255,0,0
202011161300,0,0
202011161305,0,0
202011161310,0,0
202011161315,0,0
202011161320,0,0
202011161325,0,0
202011161330,0,0
202011161335,0,0
202011161340,0,0
202011161345,0,0
202011161350,0,0
202011161355,0,0
202011161400,0,0
202011161405,0,0
202011161410,1,59200
202011161415,0,0
202011161420,0,0
202011161425,0,0
202011161430,0,0
202011161435,0,0
202011161440,0,0
202011161445,0,0
202011161450,0,0
202011161455,2,59700
202011161500,0,0
202011161505,0,0
202011161510,0,0
202011161515,0,0
202011161520,0,0
202011161530,0,0
202011170905,1,59100
202011170910,0,0
202011170915,2,59900
202011170920,0,0
202011170925,0,0
202011170930,0,0
202011170935,0,0
202011170940,0,0
202011170945,0,0
202011170950,0,0
202011170955,0,0
202011171000,0,0
202011171005,0,0
202011171010,1,60200
202011171015,0,0
202011171020,0,0
202011171025,0,0
202011171030,0,0
202011171035,0,0
202011171040,0,0
202011171045,0,0
202011171050,0,0
202011171055,0,0
202011171100,0,0
202011171105,0,0
202011171110,0,0
202011171115,0,0
202011171120,0,0
202011171125,0,0
202011171130,0,0
202011171135,0,0
202011171140,0,0
202011171145,0,0
202011171150,0,0
202011171155,0,0
202011171200,0,0
202011171205,0,0
202011171210,0,0
202011171215,0,0
202011171220,0,0
202011171225,0,0
202011171230,0,0
202011171235,0,0
202011171240,0,0
202011171245,0,0
202011171250,0,0
202011171255,0,0
202011171300,0,0
202011171305,0,0
202011171310,0,0
202011171315,0,0
202011171320,0,0
202011171325,0,0
202011171330,0,0
202011171335,0,0
202011171340,0,0
202011171345,0,0
202011171350,0,0
202011171355,0,0
202011171400,0,0
202011171405,2,59000
202011171410,0,0
202011171415,0,0
202011171420,0,0
202011171425,0,0
202011171430,1,58600
202011171435,0,0
202011171440,0,0
202011171445,0,0
202011171450,2,58700
202011171455,0,0
202011171500,0,0
202011171505,0,0
202011171510,0,0
202011171515,0,0
202011171520,0,0
202011171530,0,0
202011180905,0,0
202011180910,0,0
202011180915,1,58200
202011180920,2,58500
202011180925,1,58300
202011180930,0,0
202011180935,0,0
202011180940,0,0
202011180945,0,0
202011180950,0,0
202011180955,0,0
202011181000,0,0
202011181005,0,0
202011181010,0,0
202011181015,0,0
202011181020,0,0
202011181025,0,0
202011181030,0,0
202011181035,0,0
202011181040,0,0
202011181045,0,0
202011181050,0,0
202011181055,0,0
202011181100,0,0
202011181105,0,0
202011181110,0,0
202011181115,0,0
202011181120,0,0
202011181125,2,57800
202011181130,0,0
202011181135,0,0
202011181140,0,0
202011181145,0,0
202011181150,0,0
202011181155,0,0
202011181200,0,0
202011181205,0,0
202011181210,0,0
202011181215,0,0
202011181220,0,0
202011181225,0,0
202011181230,0,0
202011181235,0,0
202011181240,0,0
202011181245,0,0
202011181250,0,0
202011181255,0,0
202011181300,0,0
202011181305,0,0
202011181310,0,0
202011181315,0,0
202011181320,1,57500
202011181325,0,0
202011181330,0,0
202011181335,0,0
202011181340,0,0
202011181345,0,0
202011181350,0,0
202011181355,2,57700
202011181400,0,0
202011181405,0,0
202011181410,0,0
202011181415,0,0
202011181420,0,0
202011181425,0,0
202011181430,0,0
202011181435,0,0
202011181440,0,0
202011181445,0,0
202011181450,0,0
202011181455,0,0
202011181500,0,0
202011181505,0,0
202011181510,0,0
202011181515,0,0
202011181520,0,0
202011181530,0,0
202011190905,0,0
202011190910,0,0
202011190915,0,0
202011190920,0,0
202011190925,0,0
202011190930,0,0
202011190935,0,0
202011190940,0,0
202011190945,0,0
202011190950,0,0
202011190955,0,0
202011191000,0,0
202011191005,0,0
202011191010,0,0
202011191015,0,0
202011191020,0,0
202011191025,0,0
202011191030,1,58500
202011191035,0,0
202011191040,0,0
202011191045,0,0
202011191050,0,0
202011191055,0,0
202011191100,0,0
202011191105,0,0
202011191110,0,0
202011191115,0,0
202011191120,0,0
202011191125,0,0
202011191130,0,0
202011191135,0,0
202011191140,0,0
202011191145,0,0
202011191150,0,0
202011191155,0,0
202011191200,0,0
202011191205,0,0
202011191210,0,0
202011191215,0,0
202011191220,0,0
202011191225,0,0
202011191230,0,0
202011191235,0,0
202011191240,0,0
202011191245,0,0
202011191250,0,0
202011191255,0,0
202011191300,2,58700
202011191305,0,0
202011191310,0,0
202011191315,1,58500
202011191320,0,0
202011191325,0,0
202011191330,2,58700
202011191335,0,0
202011191340,0,0
202011191345,0,0
202011191350,0,0
202011191355,1,58500
202011191400,0,0
202011191405,0,0
202011191410,0,0
202011191415,0,0
202011191420,0,0
202011191425,0,0
202011191430,0,0
202011191435,0,0
202011191440,0,0
202011191445,2,58600
202011191450,0,0
202011191455,0,0
202011191500,0,0
202011191505,0,0
202011191510,0,0
202011191515,0,0
202011191520,0,0
202011191530,0,0
202011200905,0,0
202011200910,1,57900
202011200915,0,0
202011200920,0,0
202011200925,0,0
202011200930,0,0
202011200935,0,0
202011200940,0,0
202011200945,0,0
202011200950,0,0
202011200955,0,0
202011201000,0,0
202011201005,0,0
202011201010,0,0
202011201015,0,0
202011201020,0,0
202011201025,0,0
202011201030,2,58000
202011201035,0,0
202011201040,0,0
202011201045,0,0
202011201050,0,0
202011201055,0,0
202011201100,0,0
202011201105,0,0
202011201110,0,0
202011201115,0,0
202011201120,0,0
202011201125,0,0
202011201130,0,0
202011201135,0,0
202011201140,0,0
202011201145,0,0
202011201150,0,0
202011201155,0,0
202011201200,0,0
202011201205,0,0
202011201210,0,0
202011201215,0,0
202011201220,0,0
202011201225,0,0
202011201230,0,0
202011201235,0,0
202011201240,0,0
202011201245,0,0
202011201250,0,0
202011201255,0,0
202011201300,1,57800
202011201305,2,57900
202011201310,1,57800
202011201315,0,0
202011201320,0,0
202011201325,0,0
202011201330,0,0
202011201335,0,0
202011201340,0,0
202011201345,2,57800
202011201350,0,0
202011201355,0,0
202011201400,0,0
202011201405,0,0
202011201410,0,0
202011201415,0,0
202011201420,0,0
202011201425,0,0
202011201430,1,57700
202011201435,0,0
202011201440,2,57900
202011201445,0,0
202011201450,0,0
202011201455,1,57700
202011201500,0,0
202011201505,0,0
202011201510,2,57900
202011201515,0,0
202011201520,0,0
202011201530,0,0
202011230905,0,0
202011230910,0,0
202011230915,0,0
202011230920,0,0
202011230925,0,0
202011230930,0,0
202011230935,0,0
202011230940,0,0
202011230945,0,0
202011230950,0,0
202011230955,0,0
202011231000,0,0
202011231005,0,0
202011231010,0,0
202011231015,0,0
202011231020,0,0
202011231025,0,0
202011231030,0,0
202011231035,0,0
202011231040,1,58400
202011231045,0,0
202011231050,0,0
202011231055,0,0
202011231100,0,0
202011231105,0,0
202011231110,0,0
202011231115,0,0
202011231120,0,0
202011231125,0,0
202011231130,0,0
202011231135,2,58800
202011231140,0,0
202011231145,0,0
202011231150,0,0
202011231155,0,0
202011231200,0,0
202011231205,0,0
202011231210,0,0
202011231215,0,0
202011231220,1,58800
202011231225,0,0
202011231230,0,0
202011231235,0,0
202011231240,0,0
202011231245,0,0
202011231250,0,0
202011231255,0,0
202011231300,0,0
202011231305,0,0
202011231310,0,0
202011231315,0,0
202011231320,0,0
202011231325,0,0
202011231330,0,0
202011231335,0,0
202011231340,0,0
202011231345,0,0
202011231350,0,0
202011231355,0,0
202011231400,2,58700
202011231405,0,0
202011231410,0,0
202011231415,0,0
202011231420,0,0
202011231425,0,0
202011231430,0,0
202011231435,0,0
202011231440,0,0
202011231445,0,0
202011231450,0,0
202011231455,0,0
202011231500,0,0
202011231505,0,0
202011231510,0,0
202011231515,0,0
202011231520,0,0
202011231530,0,0
202011240905,0,0
202011240910,0,0
202011240915,0,0
202011240920,0,0
202011240925,0,0
202011240930,0,0
202011240935,0,0
202011240940,1,59400
202011240945,0,0
202011240950,0,0
202011240955,0,0
202011241000,0,0
202011241005,0,0
202011241010,0,0
202011241015,0,0
202011241020,0,0
202011241025,0,0
202011241030,0,0
202011241035,0,0
202011241040,0,0
202011241045,0,0
202011241050,0,0
202011241055,0,0
202011241100,0,0
202011241105,0,0
202011241110,2,59500
202011241115,0,0
202011241120,0,0
202011241125,0,0
202011241130,0,0
202011241135,0,0
202011241140,0,0
202011241145,0,0
202011241150,0,0
202011241155,0,0
202011241200,0,0
202011241205,0,0
202011241210,0,0
202011241215,0,0
202011241220,0,0
202011241225,0,0
202011241230,1,59400
202011241235,2,59500
202011241240,0,0
202011241245,0,0
202011241250,0,0
202011241255,0,0
202011241300,0,0
202011241305,0,0
202011241310,1,59400
202011241315,0,0
202011241320,0,0
202011241325,0,0
202011241330,0,0
202011241335,0,0
202011241340,0,0
202011241345,0,0
202011241350,0,0
202011241355,0,0
202011241400,0,0
202011241405,0,0
202011241410,0,0
202011241415,0,0
202011241420,0,0
202011241425,0,0
202011241430,0,0
202011241435,0,0
202011241440,0,0
202011241445,0,0
202011241450,2,59400
202011241455,0,0
202011241500,0,0
202011241505,0,0
202011241510,0,0
202011241515,0,0
202011241520,0,0
202011241530,0,0
202011250905,0,0
202011250910,0,0
202011250915,0,0
202011250920,0,0
202011250925,0,0
202011250930,0,0
202011250935,1,59600
202011250940,0,0
202011250945,0,0
202011250950,0,0
202011250955,0,0
202011251000,0,0
202011251005,0,0
202011251010,0,0
202011251015,0,0
202011251020,0,0
202011251025,0,0
202011251030,0,0
202011251035,0,0
202011251040,0,0
202011251045,0,0
202011251050,0,0
202011251055,0,0
202011251100,0,0
202011251105,0,0
202011251110,0,0
202011251115,0,0
202011251120,0,0
202011251125,0,0
202011251130,0,0
202011251135,0,0
202011251140,0,0
202011251145,0,0
202011251150,0,0
202011251155,0,0
202011251200,0,0
202011251205,0,0
202011251210,2,59600
202011251215,0,0
202011251220,0,0
202011251225,0,0
202011251230,0,0
202011251235,0,0
202011251240,0,0
202011251245,0,0
202011251250,0,0
202011251255,0,0
202011251300,0,0
202011251305,0,0
202011251310,0,0
202011251315,0,0
202011251320,1,59300
202011251325,0,0
202011251330,0,0
202011251335,0,0
202011251340,0,0
202011251345,0,0
202011251350,0,0
202011251355,0,0
202011251400,0,0
202011251405,0,0
202011251410,0,0
202011251415,0,0
202011251420,0,0
202011251425,0,0
202011251430,0,0
202011251435,0,0
202011251440,0,0
202011251445,0,0
202011251450,0,0
202011251455,2,58800
202011251500,0,0
202011251505,0,0
202011251510,0,0
202011251515,0,0
202011251520,0,0
202011251530,0,0
202011260905,0,0
202011260910,1,58300
202011260915,0,0
